size,run,sec_size,num_gates,process_time,initial_rss,final_rss
680,19,5,102073,19.171875,132603904,146677760
680,19,6,102065,19.046875,132608000,146632704
680,20,5,102065,19.625,131026944,146284544
680,20,6,102200,19.203125,131502080,146382848
681,1,5,102372,19.0,131874816,145747968
681,1,6,102275,18.78125,132157440,146345984
681,2,5,102344,18.90625,132653056,145764352
681,2,6,102405,18.359375,132644864,146296832
681,3,5,102440,19.65625,133214208,144883712
681,3,6,102372,18.53125,132771840,144957440
681,4,5,102343,18.984375,132620288,145752064
681,4,6,102376,18.59375,132255744,145666048
681,5,5,102326,19.15625,132755456,145727488
681,5,6,102286,18.890625,132755456,146436096
681,6,5,102304,19.75,133083136,145211392
681,6,6,102413,18.375,132612096,145059840
681,7,5,102382,18.578125,132501504,145633280
681,7,6,102427,18.609375,132550656,146292736
681,8,5,102361,19.21875,132816896,145915904
681,8,6,102383,18.21875,132841472,146501632
681,9,5,102306,19.203125,133517312,145670144
681,9,6,102363,18.671875,132616192,145526784
681,10,5,102326,19.015625,132423680,146194432
681,10,6,102416,18.5625,132861952,146444288
681,11,5,102388,18.9375,133341184,146255872
681,11,6,102384,18.328125,133480448,145485824
681,12,5,102268,20.125,133726208,145879040
681,12,6,102462,18.1875,132964352,145825792
681,13,5,102439,18.546875,131960832,146321408
681,13,6,102426,18.9375,132210688,146288640
681,14,5,102292,18.640625,132734976,146534400
681,14,6,102389,18.28125,132825088,145928192
681,15,5,102306,19.484375,133595136,145297408
681,15,6,102443,18.453125,132571136,144887808
681,16,5,102413,18.78125,132853760,146460672
681,16,6,102473,18.671875,132460544,146038784
681,17,5,102330,18.984375,132743168,146345984
681,17,6,102477,18.25,133193728,146599936
681,18,5,102403,19.453125,134107136,145776640
681,18,6,102412,18.328125,132956160,145743872
681,19,5,102395,18.984375,131870720,145956864
681,19,6,102303,18.234375,132255744,146382848
681,20,5,102355,19.390625,132096000,145825792
681,20,6,102322,18.65625,132775936,145784832
682,1,5,102737,19.59375,132644864,144850944
682,1,6,102703,19.421875,132145152,145793024
682,2,5,102636,19.921875,131985408,146251776
682,2,6,102602,19.03125,132734976,145911808
682,3,5,102696,19.65625,132530176,145813504
682,3,6,102573,19.890625,132460544,145031168
682,4,5,102593,19.609375,132362240,145104896
682,4,6,102567,19.671875,132378624,145125376
682,5,5,102668,19.890625,131530752,145821696
682,5,6,102673,19.140625,131981312,145653760
682,6,5,102601,19.625,132329472,145674240
682,6,6,102590,20.109375,132780032,144904192
682,7,5,102596,19.734375,132468736,144965632
682,7,6,102763,19.28125,132014080,145272832
682,8,5,102693,19.9375,131706880,146747392
682,8,6,102704,19.109375,131911680,145907712
682,9,5,102644,20.1875,132333568,146444288
682,9,6,102632,20.3125,132235264,145731584
682,10,5,102652,20.109375,132730880,146571264
682,10,6,102669,19.359375,132382720,145539072
682,11,5,102639,19.78125,132431872,144777216
682,11,6,102557,18.953125,132534272,145408000
682,12,5,102607,20.015625,132788224,145375232
682,12,6,102626,19.609375,131854336,145293312
682,13,5,102631,20.0,132046848,145317888
682,13,6,102709,18.765625,132132864,145358848
682,14,5,102663,19.40625,132747264,145149952
682,14,6,102601,19.09375,132890624,145883136
682,15,5,102574,19.5625,132694016,145432576
682,15,6,102645,19.140625,132800512,145563648
682,16,5,102564,19.8125,133271552,145575936
682,16,6,102548,19.390625,133648384,145514496
682,17,5,102563,20.046875,132325376,144957440
682,17,6,102596,19.140625,133980160,145448960
682,18,5,102645,19.59375,132046848,145039360
682,18,6,102581,19.71875,132227072,145104896
682,19,5,102690,19.46875,132468736,145678336
682,19,6,102578,18.453125,132399104,145424384
682,20,5,102669,19.546875,132550656,145821696
682,20,6,102631,18.984375,132837376,146063360
683,1,5,103010,19.484375,132509696,145920000
683,1,6,102978,18.359375,132669440,146436096
683,2,5,102937,18.96875,132780032,145981440
683,2,6,102946,18.140625,133181440,146341888
683,3,5,102900,19.28125,132284416,145596416
683,3,6,102984,19.21875,132169728,145186816
683,4,5,102966,18.953125,131997696,145223680
683,4,6,102944,19.078125,131985408,145252352
683,5,5,102945,19.359375,131997696,145588224
683,5,6,102845,17.890625,132362240,145248256
683,6,5,102924,19.4375,132435968,145772544
683,6,6,102885,18.625,132792320,145940480
683,7,5,102938,18.90625,132349952,146178048
683,7,6,102887,18.609375,132304896,146014208
683,8,5,102752,18.5625,132337664,145522688
683,8,6,102883,17.71875,132816896,145723392
683,9,5,103054,18.546875,132018176,145022976
683,9,6,102947,18.375,132063232,145137664
683,10,5,102870,18.78125,130834432,145342464
683,10,6,102916,18.140625,131235840,145633280
683,11,5,102901,19.09375,131747840,145436672
683,11,6,102925,17.5,131461120,145158144
683,12,5,102910,19.390625,132255744,145436672
683,12,6,102824,18.96875,131354624,145240064
683,13,5,102945,18.65625,131756032,145375232
683,13,6,102867,18.4375,131719168,145346560
683,14,5,102861,19.65625,132145152,145477632
683,14,6,102922,14.984375,132546560,145588224
683,15,5,102856,19.390625,131796992,145113088
683,15,6,102879,18.328125,132333568,145002496
683,16,5,102969,19.96875,130727936,144797696
683,16,6,102941,19.21875,131592192,145203200
683,17,5,102957,18.859375,131411968,145424384
683,17,6,102993,14.8125,131694592,145412096
683,18,5,102867,18.90625,131461120,145821696
683,18,6,102979,19.21875,130961408,145637376
683,19,5,102992,19.25,130883584,145686528
683,19,6,102896,18.515625,131158016,145428480
683,20,5,102906,18.875,131432448,145678336
683,20,6,102758,14.84375,131457024,145973248
