size,run,sec_size,num_gates,process_time,initial_rss,final_rss
490,1,4,60139,8.71875,127631360,134680576
490,1,5,55306,7.625,127782912,133500928
490,1,6,57494,7.40625,127619072,134082560
490,1,7,67453,8.921875,128327680,135704576
500,1,4,62631,9.4375,128552960,135372800
500,1,5,57454,8.28125,122785792,133632000
500,1,6,59603,7.953125,126889984,134696960
500,1,7,69600,10.03125,126484480,135868416
510,1,4,65018,9.859375,127680512,135516160
510,1,5,59552,8.84375,127627264,134803456
510,1,6,61753,8.578125,127860736,134729728
510,1,7,72172,9.6875,127844352,136564736
520,1,4,67467,10.375,128356352,135827456
520,1,5,61808,9.890625,128430080,134586368
520,1,6,63886,9.65625,125771776,135368704
520,1,7,74384,10.5625,126349312,137101312
530,1,4,70134,10.515625,127619072,137252864
530,1,5,64127,9.609375,127033344,135925760
530,1,6,65954,10.109375,127221760,136470528
530,1,7,76673,11.65625,127483904,138199040
540,1,4,72649,12.046875,128135168,138067968
540,1,5,66260,10.15625,130019328,136728576
540,1,6,68120,9.84375,129335296,136667136
540,1,7,79084,12.265625,126509056,138612736
550,1,4,75322,12.046875,127856640,138461184
550,1,5,68645,11.078125,127918080,137265152
550,1,6,70393,11.25,128008192,137699328
550,1,7,81576,13.03125,128303104,139493376
560,1,4,77914,13.296875,128692224,138547200
560,1,5,70883,11.515625,130138112,137330688
560,1,6,72529,11.375,130146304,137596928
560,1,7,84314,12.84375,130146304,140255232
570,1,4,80668,13.75,127209472,138899456
570,1,5,73350,11.78125,128364544,138334208
570,1,6,74848,11.71875,128131072,138194944
570,1,7,86642,14.09375,128364544,140038144
580,1,4,83450,14.609375,129130496,139497472
580,1,5,75732,12.390625,128892928,138993664
580,1,6,77162,12.375,130023424,139120640
580,1,7,88883,13.265625,130039808,140976128
590,1,4,86345,14.515625,130650112,140443648
590,1,5,78054,13.125,127569920,139169792
590,1,6,79484,12.9375,128561152,139493376
590,1,7,91648,15.5625,128593920,141225984
600,1,4,89186,16.4375,129912832,141717504
600,1,5,80673,13.671875,130097152,141213696
600,1,6,81908,13.390625,131588096,141258752
600,1,7,94250,14.921875,131366912,142667776
610,1,4,92028,15.546875,131858432,142684160
610,1,5,83280,14.359375,131592192,140947456
610,1,6,84506,14.640625,128057344,141426688
610,1,7,96881,16.28125,130359296,142446592
620,1,4,95149,18.53125,129339392,143515648
620,1,5,85755,15.109375,130002944,141500416
620,1,6,86805,14.875,130080768,142180352
620,1,7,99612,16.4375,130371584,143745024
630,1,4,98129,17.75,130826240,143601664
630,1,5,88384,15.5625,131035136,142798848
630,1,6,89320,15.46875,131620864,143220736
630,1,7,102118,17.40625,128327680,144384000
640,1,4,101084,20.046875,129093632,143204352
640,1,5,91057,17.171875,128851968,142876672
640,1,6,91714,16.328125,129118208,143884288
640,1,7,104873,17.890625,131854336,144162816
650,1,4,104251,19.390625,132972544,144957440
650,1,5,93825,17.1875,132542464,144060416
650,1,6,94325,16.796875,132734976,143540224
650,1,7,107655,18.03125,132784128,145862656
660,1,4,107370,21.703125,128757760,144961536
660,1,5,96507,19.265625,129441792,143671296
660,1,6,96865,17.59375,129449984,143749120
660,1,7,110576,19.65625,129970176,145973248
670,1,4,110672,21.203125,134393856,145088512
670,1,5,99303,19.109375,135184384,144658432
670,1,6,99518,18.6875,133939200,144609280
670,1,7,113221,20.15625,134135808,145723392
680,1,4,113755,21.78125,135815168,147169280
680,1,5,102107,21.359375,131219456,146145280
680,1,6,102086,19.640625,131395584,146395136
680,1,7,116039,21.046875,131346432,148156416
690,1,4,117146,22.375,131944448,148525056
690,1,5,104873,20.25,132190208,146579456
690,1,6,104825,19.6875,132272128,146784256
690,1,7,118837,21.59375,132759552,149327872
700,1,4,120398,24.328125,133386240,148971520
700,1,5,107815,21.640625,133173248,147210240
700,1,6,107478,22.375,131067904,147279872
700,1,7,121608,22.9375,131354624,149590016
710,1,4,123902,24.46875,131907584,150052864
710,1,5,110769,22.0625,133005312,148086784
710,1,6,110203,21.578125,133492736,147791872
710,1,7,124545,23.515625,134238208,149655552
720,1,4,127205,26.46875,133398528,151121920
720,1,5,113570,23.484375,135004160,148840448
720,1,6,113058,22.734375,134213632,148590592
720,1,7,127878,24.703125,130220032,150372352
730,1,4,130640,27.546875,132149248,150577152
730,1,5,116475,23.8125,131186688,149311488
730,1,6,115632,23.15625,132018176,149164032
730,1,7,130475,25.640625,132182016,150151168
740,1,4,134262,28.5,132751360,150753280
740,1,5,119824,25.453125,133795840,149884928
740,1,6,118626,24.125,134103040,149504000
740,1,7,133790,26.578125,134082560,151437312
750,1,4,137862,29.515625,131723264,151064576
750,1,5,122799,26.359375,132485120,150433792
750,1,6,121448,25.171875,132775936,149037056
750,1,7,136444,26.890625,133033984,151195648
760,1,4,141529,30.578125,133464064,152158208
760,1,5,125852,27.375,133545984,150781952
760,1,6,124464,26.6875,133627904,150425600
760,1,7,139462,28.21875,135352320,151764992
770,1,4,145149,32.703125,135708672,151683072
770,1,5,129064,29.109375,132440064,150003712
770,1,6,127225,27.234375,132624384,151527424
770,1,7,142680,29.34375,132853760,153665536
780,1,4,148864,33.5,134123520,154107904
780,1,5,132374,29.921875,133996544,152731648
780,1,6,130317,28.84375,134041600,152449024
780,1,7,145831,31.140625,136667136,155631616
790,1,4,152744,35.3125,137695232,154497024
790,1,5,135514,30.984375,136929280,152141824
790,1,6,133398,28.53125,132321280,152649728
790,1,7,148868,31.53125,133218304,155443200
800,1,4,156482,36.125,133361664,156401664
800,1,5,138762,31.375,133541888,153214976
800,1,6,136414,30.15625,133935104,154648576
800,1,7,152064,33.015625,133853184,155041792
810,1,4,160247,38.0,134889472,155353088
810,1,5,142134,32.03125,134451200,153055232
810,1,6,139408,31.421875,134946816,153321472
810,1,7,155225,33.421875,133292032,155746304
820,1,4,164204,39.296875,134729728,158060544
820,1,5,145344,34.359375,134512640,155041792
820,1,6,142503,32.921875,134631424,155660288
820,1,7,158365,35.03125,135176192,156741632
830,1,4,168275,40.546875,139227136,157093888
830,1,5,148830,34.734375,138309632,154431488
830,1,6,145655,33.9375,138928128,155607040
830,1,7,161729,35.9375,139923456,157237248
840,1,4,172151,41.4375,133795840,159461376
840,1,5,152324,35.984375,134324224,155062272
840,1,6,148974,34.5625,134627328,155525120
840,1,7,165103,37.703125,135237632,158158848
850,1,4,176301,43.3125,139538432,160894976
850,1,5,155671,37.15625,140148736,156463104
850,1,6,152155,35.65625,139522048,156299264
850,1,7,168403,38.515625,140312576,158502912
860,1,4,180351,44.359375,139702272,159649792
860,1,5,159229,39.03125,134795264,156741632
860,1,6,155227,37.171875,134860800,156422144
860,1,7,171774,39.40625,135241728,159551488
870,1,4,184435,46.421875,136241152,160284672
870,1,5,162875,41.28125,134541312,157265920
870,1,6,158508,38.109375,134828032,157884416
870,1,7,174968,41.1875,135442432,159621120
880,1,4,188705,47.21875,136675328,163434496
880,1,5,166343,42.0,136540160,160976896
880,1,6,161779,40.390625,137175040,160272384
880,1,7,178446,42.15625,138137600,162947072
890,1,4,192875,49.8125,138362880,165318656
890,1,5,169823,43.40625,138334208,162402304
890,1,6,165181,41.375,136564736,160251904
890,1,7,181788,43.75,136908800,163635200
900,1,4,197097,51.5,137064448,162992128
900,1,5,173789,45.328125,137482240,161693696
900,1,6,168490,42.40625,137670656,161636352
900,1,7,185304,45.578125,135831552,163119104
910,1,4,201384,53.421875,137498624,165695488
910,1,5,177096,46.34375,136400896,162922496
910,1,6,171803,43.3125,138850304,162443264
910,1,7,188633,46.296875,138514432,164352000
920,1,4,205768,53.734375,138752000,167043072
920,1,5,181090,47.296875,138915840,163295232
920,1,6,175338,44.9375,139182080,162254848
920,1,7,192270,47.6875,139075584,165044224
930,1,4,210239,57.421875,136228864,167325696
930,1,5,184800,48.59375,137039872,161562624
930,1,6,178788,45.90625,136314880,164159488
930,1,7,195784,48.78125,135741440,165322752
940,1,4,214684,57.796875,136785920,167145472
940,1,5,188687,50.1875,137232384,164818944
940,1,6,182296,48.421875,137768960,164368384
940,1,7,199424,50.375,138297344,166633472
950,1,4,219358,59.203125,138584064,167772160
950,1,5,192533,53.09375,137109504,164388864
950,1,6,185845,48.609375,136798208,164237312
950,1,7,202937,51.703125,136867840,165924864
960,1,4,223816,62.140625,137412608,166932480
960,1,5,196549,53.265625,137895936,166526976
960,1,6,189316,51.1875,138895360,165302272
960,1,7,206661,53.90625,138465280,168722432
970,1,4,228572,63.171875,140328960,167911424
970,1,5,200287,55.5625,141660160,166662144
970,1,6,193020,51.75,136261632,165335040
970,1,7,210227,55.421875,136945664,168026112
980,1,4,233114,65.90625,138084352,170414080
980,1,5,204311,57.328125,138235904,166625280
980,1,6,196519,53.671875,138321920,166752256
980,1,7,213895,56.640625,141856768,168820736
990,1,4,237645,65.140625,141807616,171880448
990,1,5,208308,58.234375,142381056,168570880
990,1,6,200202,54.46875,142020608,166502400
990,1,7,217604,59.4375,137945088,170328064
1000,1,4,242647,70.40625,139825152,174923776
1000,1,5,212236,61.0625,139276288,171794432
1000,1,6,203884,58.6875,139759616,169897984
1000,1,7,221439,60.265625,142409728,173146112
1010,1,4,247406,72.828125,142901248,176173056
1010,1,5,216415,63.75,142643200,172896256
1010,1,6,207672,59.5625,143216640,171618304
1010,1,7,225196,58.46875,143151104,173121536
1020,1,4,252131,74.640625,138330112,176513024
1020,1,5,220665,63.484375,138760192,172994560
1020,1,6,211487,59.4375,138809344,172441600
1020,1,7,228738,64.234375,139345920,173453312
1030,1,4,257105,76.0625,139550720,177684480
1030,1,5,224678,65.078125,140021760,173809664
1030,1,6,215314,61.09375,140283904,171704320
1030,1,7,232720,59.9375,140824576,172638208
1040,1,4,261771,64.921875,142004224,178724864
1040,1,5,228901,67.5625,142004224,174706688
1040,1,6,218997,63.953125,141811712,172695552
1040,1,7,236557,66.984375,142405632,176467968
1050,1,4,266920,80.75,144031744,179523584
1050,1,5,233234,70.328125,143179776,174751744
1050,1,6,222866,64.4375,143167488,173449216
1050,1,7,240354,63.3125,143179776,175783936
1060,1,4,272121,70.078125,143712256,180383744
1060,1,5,237622,56.15625,144039936,175407104
1060,1,6,226710,66.234375,141770752,175525888
1060,1,7,244294,71.46875,142557184,175923200
1070,1,4,276832,86.171875,144207872,180973568
1070,1,5,241943,73.203125,144121856,176926720
1070,1,6,230715,68.34375,143982592,175849472
1070,1,7,248224,66.515625,144068608,177762304
1080,1,4,281970,71.265625,144773120,181878784
1080,1,5,246108,58.09375,144670720,178491392
1080,1,6,234618,50.6875,143118336,175800320
1080,1,7,252311,75.015625,139436032,178225152
1090,1,4,287601,91.015625,140685312,181563392
1090,1,5,250497,79.15625,139165696,178774016
1090,1,6,238691,71.34375,139812864,175886336
1090,1,7,256354,69.453125,140591104,178872320
1100,1,4,292425,74.890625,141119488,184258560
1100,1,5,254918,60.984375,141385728,178745344
1100,1,6,242718,52.4375,142057472,177065984
1100,1,7,260110,51.8125,140713984,179638272
1110,1,4,297761,94.75,140455936,184471552
1110,1,5,259328,82.734375,140980224,180699136
1110,1,6,246609,75.90625,139132928,178708480
1110,1,7,264237,75.234375,139767808,179380224
1120,1,4,303307,82.359375,140578816,186519552
1120,1,5,263969,64.8125,141008896,180502528
1120,1,6,250557,55.109375,141565952,179175424
1120,1,7,268326,54.640625,144789504,181915648
1130,1,4,308548,64.640625,146538496,190558208
1130,1,5,268535,87.03125,142929920,183595008
1130,1,6,254926,81.015625,144396288,183713792
1130,1,7,272501,80.46875,143843328,185077760
1140,1,4,313725,89.703125,145031168,190926848
1140,1,5,272918,68.515625,144691200,185020416
1140,1,6,258919,58.796875,145154048,184979456
1140,1,7,276575,56.921875,146288640,186208256
1150,1,4,319289,68.453125,143949824,191479808
1150,1,5,277724,55.828125,144789504,186593280
1150,1,6,263288,86.015625,143380480,184795136
1150,1,7,280796,87.046875,142237696,187273216
1160,1,4,324822,96.171875,143486976,192794624
1160,1,5,282506,72.984375,144031744,186458112
1160,1,6,267543,62.21875,143953920,184655872
1160,1,7,284628,60.359375,144158720,187981824
1170,1,4,330290,72.125,147939328,192839680
1170,1,5,287055,58.0625,148570112,187162624
1170,1,6,271585,50.1875,148484096,186368000
1170,1,7,289259,92.140625,143208448,188895232
1180,1,4,335837,103.625,144240640,194764800
1180,1,5,292030,77.625,144179200,187895808
1180,1,6,276241,65.75,144687104,186462208
1180,1,7,293329,64.8125,144982016,189501440
1190,1,4,341438,74.75,145424384,194576384
1190,1,5,296491,59.8125,146083840,188706816
1190,1,6,280342,54.1875,147570688,187150336
1190,1,7,297510,52.734375,147128320,189661184
