size,run,sec_size,num_gates,process_time,initial_rss,final_rss
29,1,5,350,0.015625,120479744,120479744
29,1,6,385,0.0,120479744,120479744
30,1,2,367,0.015625,120479744,120479744
30,1,3,335,0.0,120479744,120479744
30,1,4,358,0.0,120479744,120479744
30,1,5,388,0.0,120479744,120479744
30,1,6,414,0.0,120479744,120479744
31,1,2,381,0.0,120479744,120479744
31,1,3,359,0.0,120479744,120479744
31,1,4,375,0.015625,120479744,120479744
31,1,5,411,0.0,120479744,120479744
31,1,6,445,0.015625,120479744,120479744
32,1,2,417,0.015625,120479744,120479744
32,1,3,367,0.0,120479744,120479744
32,1,4,382,0.0,120479744,120479744
32,1,5,419,0.015625,120479744,120545280
32,1,6,471,0.0,120545280,120545280
33,1,2,427,0.015625,120545280,120545280
33,1,3,397,0.0,120545280,120545280
33,1,4,424,0.015625,120545280,120545280
33,1,5,484,0.0,120545280,120545280
33,1,6,516,0.015625,120545280,120545280
34,1,2,458,0.0,120545280,120545280
34,1,3,425,0.0,120545280,120545280
34,1,4,438,0.0,120545280,120545280
34,1,5,479,0.0,120426496,120426496
34,1,6,535,0.015625,120426496,120426496
35,1,2,496,0.015625,120426496,120492032
35,1,3,439,0.0,120492032,120492032
35,1,4,475,0.015625,120492032,120492032
35,1,5,512,0.0,120492032,120492032
35,1,6,556,0.015625,120492032,120492032
36,1,2,527,0.015625,120492032,120492032
36,1,3,467,0.015625,120492032,120492032
36,1,4,476,0.0,120492032,120492032
36,1,5,517,0.015625,120492032,120492032
36,1,6,569,0.0,120492032,120492032
37,1,2,546,0.0,120492032,120492032
37,1,3,484,0.015625,120492032,120492032
37,1,4,512,0.0,120492032,120492032
37,1,5,559,0.015625,120492032,120492032
37,1,6,580,0.0,120492032,120492032
38,1,2,599,0.015625,120492032,120492032
38,1,3,533,0.0,120492032,120492032
38,1,4,569,0.015625,120492032,120492032
38,1,5,615,0.0,120492032,120492032
38,1,6,684,0.015625,120492032,120492032
39,1,2,608,0.015625,120492032,120492032
39,1,3,549,0.015625,120492032,120492032
39,1,4,581,0.0,120492032,120492032
39,1,5,614,0.015625,120492032,120492032
39,1,6,672,0.015625,120492032,120492032
40,1,2,638,0.015625,120492032,120492032
40,1,3,575,0.0,120492032,120492032
40,1,4,587,0.0,120492032,120492032
40,1,5,634,0.015625,120492032,120492032
40,1,6,710,0.015625,120492032,120492032
41,1,2,666,0.015625,120492032,120492032
41,1,3,606,0.0,120492032,120492032
41,1,4,626,0.015625,120492032,120492032
41,1,5,686,0.015625,120492032,120492032
41,1,6,745,0.015625,120492032,120492032
42,1,2,665,0.0,120492032,120557568
42,1,3,623,0.015625,120557568,120557568
42,1,4,634,0.015625,120557568,120557568
42,1,5,697,0.015625,120557568,120557568
42,1,6,733,0.015625,120557568,120557568
43,1,2,734,0.015625,120557568,120557568
43,1,3,644,0.015625,120557568,120557568
43,1,4,645,0.015625,120557568,120557568
43,1,5,750,0.0,120557568,120557568
43,1,6,806,0.0,120557568,120557568
44,1,2,787,0.015625,120557568,120557568
44,1,3,695,0.015625,120557568,120557568
44,1,4,712,0.015625,120557568,120557568
44,1,5,778,0.0,120557568,120557568
44,1,6,872,0.0,120557568,120557568
45,1,2,793,0.015625,120557568,120557568
45,1,3,705,0.015625,120557568,120557568
45,1,4,730,0.015625,120557568,120557568
45,1,5,779,0.015625,120557568,120557568
45,1,6,890,0.015625,120557568,120557568
46,1,2,839,0.015625,120557568,120557568
46,1,3,736,0.015625,120557568,120557568
46,1,4,764,0.015625,120557568,120557568
46,1,5,850,0.015625,120557568,120557568
46,1,6,932,0.015625,120557568,120561664
47,1,2,888,0.015625,120561664,120578048
47,1,3,785,0.015625,120578048,120578048
47,1,4,794,0.015625,120578048,120578048
47,1,5,886,0.015625,120578048,120578048
47,1,6,965,0.015625,120582144,120586240
48,1,2,908,0.015625,120586240,120586240
48,1,3,795,0.015625,120586240,120586240
48,1,4,811,0.015625,120586240,120586240
48,1,5,883,0.03125,120586240,120586240
48,1,6,976,0.015625,120586240,120586240
49,1,2,957,0.015625,120586240,120586240
49,1,3,815,0.015625,120586240,120590336
49,1,4,858,0.0,120659968,120725504
49,1,5,930,0.015625,120725504,120729600
49,1,6,1056,0.015625,120729600,120741888
50,1,2,979,0.03125,120741888,120745984
50,1,3,861,0.015625,120745984,120745984
50,1,4,878,0.015625,120745984,120745984
50,1,5,979,0.0,120745984,120750080
50,1,6,1089,0.015625,120750080,120836096
51,1,2,1028,0.03125,120836096,120836096
51,1,3,904,0.015625,120836096,120836096
51,1,4,918,0.015625,120836096,120836096
51,1,5,1025,0.03125,120836096,120840192
51,1,6,1132,0.015625,120840192,120840192
52,1,2,1074,0.03125,120840192,120840192
52,1,3,945,0.015625,120840192,120844288
52,1,4,953,0.015625,120844288,120844288
52,1,5,1052,0.015625,120844288,120848384
52,1,6,1143,0.015625,120848384,120852480
53,1,2,1106,0.015625,120852480,120852480
53,1,3,971,0.015625,120852480,120852480
53,1,4,994,0.015625,120852480,120852480
53,1,5,1072,0.015625,120852480,120856576
53,1,6,1215,0.015625,120856576,120860672
54,1,2,1141,0.03125,120860672,120864768
54,1,3,995,0.015625,120864768,120864768
54,1,4,1028,0.015625,120864768,120864768
54,1,5,1120,0.015625,120864768,120864768
54,1,6,1259,0.03125,120864768,120868864
55,1,2,1159,0.03125,120868864,120868864
55,1,3,1039,0.015625,120872960,120872960
55,1,4,1051,0.015625,120872960,120872960
55,1,5,1144,0.015625,120872960,120877056
55,1,6,1248,0.015625,120877056,120877056
56,1,2,1232,0.03125,120877056,120877056
56,1,3,1060,0.03125,120877056,120877056
56,1,4,1082,0.015625,120877056,120877056
56,1,5,1207,0.03125,120877056,120877056
56,1,6,1341,0.03125,120348672,120553472
57,1,2,1308,0.03125,120553472,120557568
57,1,3,1124,0.03125,120557568,120557568
57,1,4,1116,0.015625,120557568,120557568
57,1,5,1241,0.03125,120557568,120561664
57,1,6,1362,0.015625,120561664,120561664
58,1,2,1288,0.03125,120561664,120565760
58,1,3,1120,0.015625,120565760,120565760
58,1,4,1110,0.015625,120565760,120565760
58,1,5,1234,0.03125,120565760,120565760
58,1,6,1365,0.03125,120565760,120565760
59,1,2,1367,0.03125,120631296,120631296
59,1,3,1180,0.03125,120631296,120631296
59,1,4,1173,0.03125,120631296,120631296
59,1,5,1323,0.015625,120631296,120631296
59,1,6,1485,0.03125,120631296,120631296
60,1,2,1414,0.03125,120631296,120631296
60,1,3,1225,0.03125,120631296,120631296
60,1,4,1232,0.03125,120631296,120631296
60,1,5,1367,0.03125,120631296,120631296
60,1,6,1545,0.03125,120631296,120631296
61,1,2,1452,0.03125,120664064,120664064
61,1,3,1212,0.015625,120664064,120664064
61,1,4,1216,0.03125,120664064,120664064
61,1,5,1349,0.03125,120664064,120664064
61,1,6,1481,0.03125,120664064,120664064
62,1,2,1518,0.03125,120664064,120664064
62,1,3,1285,0.015625,120664064,120664064
62,1,4,1277,0.015625,120664064,120664064
62,1,5,1432,0.015625,120664064,120664064
62,1,6,1566,0.015625,120664064,120664064
63,1,2,1569,0.03125,120664064,120680448
63,1,3,1336,0.03125,120680448,120680448
63,1,4,1341,0.015625,120680448,120795136
63,1,5,1455,0.03125,120795136,120815616
63,1,6,1692,0.03125,120815616,120815616
64,1,2,1594,0.046875,120815616,120819712
64,1,3,1383,0.046875,120532992,120664064
64,1,4,1388,0.03125,120664064,120668160
64,1,5,1494,0.046875,120672256,120680448
64,1,6,1669,0.03125,120684544,120696832
65,1,2,1656,0.03125,120696832,120696832
65,1,3,1421,0.03125,120696832,120696832
65,1,4,1405,0.03125,120696832,120696832
65,1,5,1577,0.03125,120696832,120696832
65,1,6,1745,0.03125,120696832,120700928
66,1,2,1657,0.03125,120700928,120700928
66,1,3,1421,0.046875,120700928,120700928
66,1,4,1426,0.03125,120700928,120700928
66,1,5,1560,0.03125,120705024,120705024
66,1,6,1802,0.03125,120705024,120709120
67,1,2,1700,0.03125,120721408,120721408
67,1,3,1482,0.046875,120721408,120721408
67,1,4,1487,0.03125,120721408,120721408
67,1,5,1636,0.03125,120721408,120721408
67,1,6,1834,0.0625,120721408,120721408
68,1,2,1791,0.046875,120721408,120721408
68,1,3,1542,0.03125,120721408,120721408
68,1,4,1514,0.03125,120721408,120721408
68,1,5,1655,0.03125,120721408,120721408
68,1,6,1911,0.046875,120721408,120729600
69,1,2,1886,0.03125,120729600,120729600
69,1,3,1591,0.046875,120729600,120729600
69,1,4,1569,0.03125,120729600,120729600
69,1,5,1708,0.03125,120729600,120729600
69,1,6,1962,0.03125,120729600,120795136
70,1,2,1886,0.03125,120795136,120795136
70,1,3,1625,0.015625,120795136,120795136
70,1,4,1590,0.03125,120795136,120795136
70,1,5,1735,0.03125,120795136,120795136
70,1,6,1952,0.046875,120795136,120795136
71,1,2,1946,0.046875,120795136,120795136
71,1,3,1659,0.046875,120795136,120795136
71,1,4,1641,0.03125,120795136,120795136
71,1,5,1842,0.046875,120582144,120758272
71,1,6,2066,0.03125,120758272,120905728
72,1,2,1997,0.0625,120905728,120905728
72,1,3,1736,0.046875,120905728,120905728
72,1,4,1700,0.046875,120905728,120905728
72,1,5,1817,0.046875,120905728,120905728
72,1,6,2044,0.046875,120905728,120905728
73,1,2,2054,0.046875,120905728,120946688
73,1,3,1761,0.0625,120946688,120946688
73,1,4,1706,0.046875,120946688,120946688
73,1,5,1892,0.03125,120946688,120946688
73,1,6,2087,0.046875,120946688,120946688
74,1,2,2144,0.0625,120946688,120979456
74,1,3,1837,0.046875,120979456,120983552
74,1,4,1774,0.046875,120983552,120983552
74,1,5,1960,0.046875,120983552,120983552
74,1,6,2239,0.0625,120983552,120983552
75,1,2,2169,0.0625,120983552,120983552
75,1,3,1879,0.03125,120983552,120983552
75,1,4,1826,0.046875,120983552,120983552
75,1,5,2013,0.046875,120983552,120983552
75,1,6,2260,0.03125,120983552,121004032
76,1,2,2215,0.046875,121004032,121004032
76,1,3,1875,0.0625,121004032,121004032
76,1,4,1854,0.046875,121004032,121044992
76,1,5,2037,0.046875,121044992,121065472
76,1,6,2293,0.0625,121065472,121065472
77,1,2,2305,0.0625,121065472,121065472
77,1,3,1919,0.0625,121065472,121065472
77,1,4,1912,0.046875,121065472,121065472
77,1,5,2054,0.046875,121065472,121065472
77,1,6,2273,0.046875,121065472,121065472
78,1,2,2328,0.046875,121065472,121065472
78,1,3,1980,0.046875,121065472,121298944
78,1,4,1953,0.046875,121298944,121307136
78,1,5,2114,0.046875,121307136,121311232
78,1,6,2426,0.0625,121311232,121331712
79,1,2,2413,0.09375,120516608,120860672
79,1,3,2029,0.0625,120860672,120889344
79,1,4,1978,0.046875,120889344,120889344
79,1,5,2166,0.0625,120889344,120889344
79,1,6,2459,0.0625,120889344,120946688
80,1,2,2456,0.078125,120946688,120950784
80,1,3,2121,0.0625,120950784,120950784
80,1,4,2044,0.046875,120950784,120954880
80,1,5,2191,0.046875,120954880,120954880
80,1,6,2530,0.0625,120954880,120963072
81,1,2,2476,0.0625,120963072,120963072
81,1,3,2133,0.0625,120963072,120963072
81,1,4,2104,0.046875,120963072,120963072
81,1,5,2287,0.0625,120963072,120963072
81,1,6,2571,0.0625,120963072,121028608
82,1,2,2620,0.0625,121028608,121053184
82,1,3,2208,0.0625,121053184,121053184
82,1,4,2112,0.0625,121053184,121053184
82,1,5,2305,0.046875,121053184,121053184
82,1,6,2660,0.0625,121053184,121053184
83,1,2,2662,0.0625,121053184,121053184
83,1,3,2270,0.0625,121053184,121053184
83,1,4,2197,0.046875,121053184,121053184
83,1,5,2383,0.0625,121053184,121053184
83,1,6,2760,0.0625,121053184,121053184
84,1,2,2725,0.0625,121053184,121053184
84,1,3,2313,0.0625,121053184,121053184
84,1,4,2235,0.046875,121053184,121053184
84,1,5,2439,0.046875,121053184,121053184
84,1,6,2744,0.0625,121053184,121053184
85,1,2,2809,0.078125,121053184,121053184
85,1,3,2389,0.078125,121053184,121053184
85,1,4,2285,0.0625,121053184,121053184
85,1,5,2472,0.046875,121053184,121053184
85,1,6,2818,0.046875,121053184,121081856
86,1,2,2803,0.0625,121081856,121090048
86,1,3,2388,0.0625,121090048,121090048
86,1,4,2327,0.078125,120594432,120856576
86,1,5,2528,0.0625,120856576,120860672
86,1,6,2845,0.078125,120860672,120950784
87,1,2,2948,0.09375,120950784,121036800
87,1,3,2474,0.078125,121036800,121036800
87,1,4,2346,0.078125,121036800,121036800
87,1,5,2534,0.0625,121036800,121036800
87,1,6,2896,0.078125,121036800,121036800
88,1,2,2931,0.078125,121036800,121036800
88,1,3,2517,0.078125,121036800,121036800
88,1,4,2403,0.0625,121036800,121036800
88,1,5,2579,0.0625,121036800,121036800
88,1,6,2998,0.0625,121036800,121057280
89,1,2,3015,0.078125,121057280,121073664
89,1,3,2548,0.078125,121073664,121073664
89,1,4,2438,0.078125,121073664,121073664
89,1,5,2660,0.0625,121073664,121073664
89,1,6,3027,0.078125,121073664,121073664
90,1,2,3169,0.09375,121073664,121073664
90,1,3,2625,0.078125,121073664,121073664
90,1,4,2522,0.0625,121073664,121073664
90,1,5,2733,0.0625,121073664,121073664
90,1,6,3144,0.0625,121073664,121073664
91,1,2,3157,0.09375,121073664,121073664
91,1,3,2702,0.078125,121073664,121073664
91,1,4,2571,0.078125,121073664,121073664
91,1,5,2736,0.078125,121073664,121073664
91,1,6,3171,0.078125,121073664,121073664
92,1,2,3303,0.109375,121073664,121139200
92,1,3,2750,0.0625,121139200,121139200
92,1,4,2627,0.046875,121139200,121139200
92,1,5,2838,0.078125,121139200,121139200
92,1,6,3279,0.078125,121139200,121139200
93,1,2,3321,0.09375,121139200,121143296
93,1,3,2775,0.09375,121143296,121143296
93,1,4,2663,0.078125,121143296,121143296
93,1,5,2931,0.078125,121143296,121143296
93,1,6,3294,0.125,120475648,120954880
94,1,2,3421,0.109375,120954880,120954880
94,1,3,2893,0.078125,120954880,120954880
94,1,4,2715,0.09375,120954880,120954880
94,1,5,2959,0.0625,120954880,120954880
94,1,6,3341,0.078125,120954880,120983552
95,1,2,3507,0.125,120983552,121004032
95,1,3,2916,0.09375,121004032,121004032
95,1,4,2776,0.09375,121004032,121004032
95,1,5,3020,0.09375,121004032,121004032
95,1,6,3429,0.09375,121004032,121004032
96,1,2,3507,0.09375,121004032,121004032
96,1,3,2975,0.078125,121004032,121004032
96,1,4,2826,0.078125,121004032,121004032
96,1,5,3028,0.078125,121004032,121004032
96,1,6,3536,0.078125,121004032,121004032
97,1,2,3629,0.109375,121004032,121008128
97,1,3,3028,0.09375,121008128,121008128
97,1,4,2866,0.078125,121008128,121008128
97,1,5,3086,0.0625,121008128,121008128
97,1,6,3573,0.09375,121008128,121008128
98,1,2,3687,0.109375,121008128,121008128
98,1,3,3074,0.109375,121008128,121008128
98,1,4,2909,0.09375,121008128,121008128
98,1,5,3206,0.078125,121008128,121020416
98,1,6,3587,0.09375,121020416,121040896
99,1,2,3801,0.109375,121040896,121040896
99,1,3,3185,0.09375,121040896,121040896
99,1,4,3020,0.109375,121040896,121040896
99,1,5,3251,0.09375,121040896,121040896
99,1,6,3681,0.078125,121040896,121040896
100,1,2,3861,0.125,121040896,121073664
100,1,3,3192,0.109375,121073664,121073664
100,1,4,3003,0.09375,121073664,121073664
100,1,5,3286,0.09375,121073664,121073664
100,1,6,3753,0.09375,121073664,121073664
101,1,2,3856,0.125,121073664,121077760
101,1,3,3252,0.125,120561664,120954880
101,1,4,3095,0.109375,120954880,120954880
101,1,5,3312,0.109375,120954880,120963072
101,1,6,3800,0.109375,120963072,120975360
102,1,2,3988,0.125,120975360,121008128
102,1,3,3314,0.109375,121008128,121008128
102,1,4,3164,0.09375,121008128,121008128
102,1,5,3423,0.09375,121008128,121008128
102,1,6,3872,0.09375,121008128,121008128
103,1,2,4070,0.09375,120991744,121020416
103,1,3,3369,0.09375,120995840,120995840
103,1,4,3196,0.09375,120995840,120995840
103,1,5,3459,0.078125,120995840,120995840
103,1,6,3966,0.109375,120995840,121012224
104,1,2,4128,0.125,121012224,121028608
104,1,3,3474,0.125,121028608,121028608
104,1,4,3282,0.09375,121028608,121028608
104,1,5,3507,0.109375,121028608,121028608
104,1,6,4072,0.125,121028608,121028608
105,1,2,4195,0.125,121028608,121028608
105,1,3,3498,0.125,121028608,121028608
105,1,4,3314,0.09375,121028608,121028608
105,1,5,3561,0.078125,121028608,121032704
105,1,6,4092,0.109375,121032704,121061376
106,1,2,4318,0.15625,121061376,121077760
106,1,3,3619,0.109375,121077760,121077760
106,1,4,3381,0.09375,121077760,121077760
106,1,5,3633,0.125,121077760,121077760
106,1,6,4152,0.140625,121077760,121077760
107,1,2,4347,0.140625,121077760,121131008
107,1,3,3667,0.125,121131008,121217024
107,1,4,3431,0.109375,121217024,121389056
107,1,5,3672,0.109375,121389056,121462784
107,1,6,4218,0.109375,121462784,121528320
108,1,2,4428,0.109375,121528320,121552896
108,1,3,3699,0.125,121552896,121647104
108,1,4,3460,0.109375,121647104,121647104
108,1,5,3735,0.140625,120602624,121143296
108,1,6,4323,0.109375,121143296,121233408
109,1,2,4572,0.171875,121184256,121327616
109,1,3,3821,0.125,121196544,121196544
109,1,4,3581,0.109375,121196544,121225216
109,1,5,3854,0.125,121225216,121229312
109,1,6,4349,0.140625,121229312,121278464
110,1,2,4609,0.15625,121278464,121356288
110,1,3,3846,0.125,121356288,121356288
110,1,4,3628,0.125,121356288,121356288
110,1,5,3909,0.125,121356288,121356288
110,1,6,4506,0.109375,121356288,121356288
111,1,2,4718,0.171875,121356288,121397248
111,1,3,3933,0.125,121397248,121397248
111,1,4,3687,0.09375,121397248,121397248
111,1,5,3929,0.140625,121397248,121397248
111,1,6,4560,0.15625,121397248,121397248
112,1,2,4842,0.171875,121397248,121413632
112,1,3,3978,0.109375,121413632,121413632
112,1,4,3734,0.109375,121413632,121413632
112,1,5,3992,0.140625,121413632,121413632
112,1,6,4602,0.15625,121413632,121413632
113,1,2,4882,0.1875,121413632,121438208
113,1,3,4068,0.125,121438208,121438208
113,1,4,3797,0.109375,121438208,121438208
113,1,5,4045,0.125,121438208,121438208
113,1,6,4696,0.140625,121438208,121438208
114,1,2,4985,0.1875,121307136,121438208
114,1,3,4110,0.15625,121307136,121331712
114,1,4,3808,0.140625,121307136,121307136
114,1,5,4139,0.125,121307136,121339904
114,1,6,4706,0.140625,121307136,121438208
115,1,2,5087,0.171875,121307136,121438208
115,1,3,4212,0.140625,121307136,121352192
115,1,4,3937,0.140625,121307136,121323520
115,1,5,4176,0.125,121323520,121348096
115,1,6,4815,0.140625,121348096,121438208
116,1,2,5188,0.1875,120614912,121262080
116,1,3,4216,0.15625,121131008,121171968
116,1,4,3944,0.125,121135104,121262080
116,1,5,4282,0.125,121262080,121417728
116,1,6,4881,0.140625,121417728,121548800
117,1,2,5187,0.171875,121548800,121552896
117,1,3,4344,0.15625,121421824,121483264
117,1,4,4039,0.15625,121434112,121454592
117,1,5,4333,0.140625,121454592,121483264
117,1,6,5013,0.15625,121483264,121565184
118,1,2,5336,0.1875,121434112,121630720
118,1,3,4396,0.15625,121434112,121491456
118,1,4,4143,0.125,121434112,121466880
118,1,5,4411,0.125,121434112,121495552
118,1,6,5050,0.171875,121434112,121556992
119,1,2,5429,0.203125,121434112,121630720
119,1,3,4518,0.171875,121434112,121491456
119,1,4,4202,0.171875,121434112,121458688
119,1,5,4484,0.140625,121434112,121491456
119,1,6,5063,0.15625,121434112,121565184
120,1,2,5594,0.203125,121434112,121663488
120,1,3,4568,0.171875,121466880,121532416
120,1,4,4227,0.140625,121466880,121511936
120,1,5,4499,0.140625,121479168,121540608
120,1,6,5169,0.15625,121479168,121610240
121,1,2,5584,0.1875,121479168,121675776
121,1,3,4634,0.15625,121479168,121610240
121,1,4,4275,0.15625,121479168,121520128
121,1,5,4580,0.140625,121479168,121610240
121,1,6,5281,0.15625,121479168,121675776
122,1,2,5708,0.234375,121479168,121675776
122,1,3,4711,0.171875,121479168,121610240
122,1,4,4373,0.140625,121479168,121532416
122,1,5,4647,0.171875,121479168,121610240
122,1,6,5352,0.171875,121479168,121675776
123,1,2,5788,0.1875,121479168,121675776
123,1,3,4789,0.171875,121675776,121675776
123,1,4,4436,0.15625,121024512,121507840
123,1,5,4704,0.171875,121454592,121593856
123,1,6,5448,0.203125,121462784,121688064
124,1,2,5860,0.21875,121491456,121712640
124,1,3,4858,0.1875,121712640,121712640
124,1,4,4520,0.171875,121712640,121712640
124,1,5,4780,0.15625,121712640,121712640
124,1,6,5455,0.171875,121712640,121712640
125,1,2,6024,0.234375,121712640,121786368
125,1,3,4933,0.171875,121786368,121786368
125,1,4,4613,0.15625,121786368,121786368
125,1,5,4869,0.15625,121786368,121786368
125,1,6,5536,0.171875,121786368,121786368
126,1,2,6064,0.234375,121786368,121786368
126,1,3,4969,0.1875,121786368,121786368
126,1,4,4639,0.171875,121786368,121786368
126,1,5,4921,0.171875,121786368,121798656
126,1,6,5739,0.21875,121798656,121843712
127,1,2,6091,0.265625,121843712,121884672
127,1,3,5090,0.21875,121884672,121884672
127,1,4,4677,0.1875,121884672,121884672
127,1,5,4953,0.171875,121884672,121909248
127,1,6,5739,0.1875,121909248,121942016
128,1,2,6276,0.25,121942016,121950208
128,1,3,5195,0.21875,121950208,121950208
128,1,4,4754,0.1875,121950208,121950208
128,1,5,5090,0.203125,121950208,121950208
128,1,6,5900,0.1875,121950208,121974784
129,1,2,6402,0.265625,121974784,121974784
129,1,3,5249,0.21875,121974784,121974784
129,1,4,4849,0.1875,121974784,121974784
129,1,5,5084,0.171875,121974784,121974784
129,1,6,5903,0.21875,121974784,121974784
130,1,2,6490,0.25,121974784,121999360
130,1,3,5307,0.1875,121999360,121999360
130,1,4,4884,0.15625,121999360,121999360
130,1,5,5207,0.1875,122011648,122028032
130,1,6,5956,0.21875,120840192,121618432
131,1,2,6525,0.25,121618432,121626624
131,1,3,5370,0.21875,121626624,121626624
131,1,4,4994,0.21875,121626624,121626624
131,1,5,5200,0.203125,121626624,121626624
131,1,6,6021,0.203125,121626624,121626624
132,1,2,6662,0.28125,121626624,121651200
132,1,3,5525,0.1875,121634816,121663488
132,1,4,5059,0.1875,121663488,121671680
132,1,5,5365,0.1875,121671680,121671680
132,1,6,6093,0.234375,121671680,121671680
133,1,2,6776,0.28125,121671680,121737216
133,1,3,5553,0.25,121708544,121708544
133,1,4,5103,0.203125,121708544,121708544
133,1,5,5369,0.203125,121708544,121708544
133,1,6,6224,0.21875,121708544,121708544
134,1,2,6804,0.28125,121708544,121729024
134,1,3,5660,0.234375,121708544,121708544
134,1,4,5216,0.21875,121708544,121708544
134,1,5,5476,0.203125,121708544,121729024
134,1,6,6314,0.21875,121729024,121729024
135,1,2,6960,0.28125,121729024,121769984
135,1,3,5685,0.25,121729024,121729024
